image_id,camera_id,camera_name,source_url,retrieved_at_utc,source_timestamp,latitude,longitude,width,height,sha256,local_relative_path,licence_or_source_note
camara14302__20260825T085249Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T08:52:49+00:00,,,,1280,720,424b6c346af523e54e67176e0e607e622981a6584d24d25f2169fe78e284cca2,data/raw/camara14302/camara14302__20260825T085249Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T085249Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T08:52:49+00:00,,,,1280,720,3630345b7b15de32490f3d4efc97396ec10a201cd38e7b4d78a544c70849c568,data/raw/camara14308/camara14308__20260825T085249Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T085249Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T08:52:49+00:00,,,,1280,720,a230c0884378a8ed14130b8ce508b148b6495b055ae852e4d1705e94d580ff56,data/raw/camara13311/camara13311__20260825T085249Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T085250Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T08:52:50+00:00,,,,1280,720,25696ab13887c57bb3d4caf8fb92caf9c0a1bfb1dc6667789287c071cd7f1f1e,data/raw/camara11315/camara11315__20260825T085250Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T085250Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T08:52:50+00:00,,,,1280,720,b0aee4820f16a959b876c8a11add0fb5ff2e2e34f46d59ec45dfe3ea3296f1bc,data/raw/camara07306/camara07306__20260825T085250Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara09321__20260825T085250Z,camara09321,,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,2026-08-25T08:52:50+00:00,,,,1280,720,03c89e5baf45024fc34cb4211a3b9f8aad8ab2ce18953e833b1008e88fd59995,data/raw/camara09321/camara09321__20260825T085250Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara05324__20260825T085421Z,camara05324,,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,2026-08-25T08:54:21+00:00,,,,1280,720,5ea90f85b0dea3339ad6efbbddd50d4dfa67d13ef0afbab415983403750d6715,data/raw/camara05324/camara05324__20260825T085421Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara16304__20260825T085421Z,camara16304,,https://informo.madrid.es/cameras/Camara16304.jpg?v=76738,2026-08-25T08:54:21+00:00,,,,1280,720,59c314c2ea87213aa9e720c3570e22f3da78844c4751fe14090d71c54dd26840,data/raw/camara16304/camara16304__20260825T085421Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14302__20260825T085421Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T08:54:21+00:00,,,,1280,720,838cbbd124c79aee3cbe9fa038e2231473e3b26d108c56c2bb388048be9069cc,data/raw/camara14302/camara14302__20260825T085421Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T085422Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T08:54:22+00:00,,,,1280,720,7b9d257ae408bf95891d3cb0e45b876e99245da764efd0abfe06d9bfc39a9c10,data/raw/camara14308/camara14308__20260825T085422Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T085422Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T08:54:22+00:00,,,,1280,720,f006526589df57cae3443df1ce6112b1382a7c2ae94f7390cbc26214689e52ca,data/raw/camara13311/camara13311__20260825T085422Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T085422Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T08:54:22+00:00,,,,1280,720,960c055c58ae4fd20cb35c124d98968842c99dc45f441a938cb4910b11bb93e4,data/raw/camara11315/camara11315__20260825T085422Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T085423Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T08:54:23+00:00,,,,1280,720,52ffc3a9f34ea041488c178b7344953695af51a207f8b0a2a319a8996884a88e,data/raw/camara07306/camara07306__20260825T085423Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara09321__20260825T085423Z,camara09321,,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,2026-08-25T08:54:23+00:00,,,,1280,720,0f4235a8becca98af61e5f39192ed09b2a3a1dfc422438dcf6ee0bd0e4c9c78a,data/raw/camara09321/camara09321__20260825T085423Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara05324__20260825T085923Z,camara05324,,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,2026-08-25T08:59:23+00:00,,,,1280,720,68360ece3cae65630757ccc21841d209f845edc389ef3a69d5eb5e74d323a09f,data/raw/camara05324/camara05324__20260825T085923Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara16304__20260825T085923Z,camara16304,,https://informo.madrid.es/cameras/Camara16304.jpg?v=76738,2026-08-25T08:59:23+00:00,,,,1280,720,3724069095660838c2db3c9ce0a8a0ee5b9691c26ceba256df02c42d3aa63ca9,data/raw/camara16304/camara16304__20260825T085923Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14302__20260825T085923Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T08:59:23+00:00,,,,1280,720,5b8ab72e87ffd251701f700d7f46eb82b964f80c4d4e0de4750211f60ba5a4f6,data/raw/camara14302/camara14302__20260825T085923Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T085924Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T08:59:24+00:00,,,,1280,720,3b10057b938996be5185ad8f538e28d9c76340b8c72b74b7b438406904d9a8b4,data/raw/camara14308/camara14308__20260825T085924Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T085924Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T08:59:24+00:00,,,,1280,720,3500e98a8e7adb56381cf200202a1a48925c1ac7c0538a937daa0bfa3294dc3d,data/raw/camara13311/camara13311__20260825T085924Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T085924Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T08:59:24+00:00,,,,1280,720,cb6388681f01467a0e9bb0801fe9233e83cfea3acbe1dd19c3eb714409d74a97,data/raw/camara11315/camara11315__20260825T085924Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T085924Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T08:59:24+00:00,,,,1280,720,f03b9f0302b764c6843f9ee61b2c67ec875fc6b4d4e951eb1eaa6fff3f93a572,data/raw/camara07306/camara07306__20260825T085924Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara09321__20260825T085925Z,camara09321,,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,2026-08-25T08:59:25+00:00,,,,1280,720,01e6ed1b54b1bf0126ffc3b4455768c0193236bd260458caac1ebf046f7779dd,data/raw/camara09321/camara09321__20260825T085925Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara05324__20260825T090425Z,camara05324,,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,2026-08-25T09:04:25+00:00,,,,1280,720,889605372e543961c1b911e1e38d00fa3c5a525bd6ac6d79ca48aac4e255e38a,data/raw/camara05324/camara05324__20260825T090425Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara16304__20260825T090425Z,camara16304,,https://informo.madrid.es/cameras/Camara16304.jpg?v=76738,2026-08-25T09:04:25+00:00,,,,1280,720,b918d147024804c27e2a76ed2b4201f3b7b7d9c4ed26f950e2d3920f11f058ff,data/raw/camara16304/camara16304__20260825T090425Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14302__20260825T090426Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T09:04:26+00:00,,,,1280,720,3edab57c3c229f31f06965f8e6fe02a2323a8d70a721da65a1bf6f2ad42442a5,data/raw/camara14302/camara14302__20260825T090426Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T090426Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T09:04:26+00:00,,,,1280,720,c6c452b650455d3f4b076101cea86e863e8ed7fc6bc79f3635939ac7a80f2754,data/raw/camara14308/camara14308__20260825T090426Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T090426Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T09:04:26+00:00,,,,1280,720,2d9a7ea831a1e6a818aadbe9870dd32f5f8cb3838d0b3b0eccb106f2cc9eea0a,data/raw/camara13311/camara13311__20260825T090426Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T090427Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T09:04:27+00:00,,,,1280,720,72043aeeeecb4a854fcb4f2e595fd1178355c28dc0de88466db6df80f07c4f96,data/raw/camara11315/camara11315__20260825T090427Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T090427Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T09:04:27+00:00,,,,1280,720,07b5051e4f6c6dc75cf1fd5dfdb32eb01bcbac63c44281d4d161154c072228ef,data/raw/camara07306/camara07306__20260825T090427Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara09321__20260825T090427Z,camara09321,,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,2026-08-25T09:04:27+00:00,,,,1280,720,14a337c37e67f0c6816c0288ce9a2444084b7904db489c6e7141840882e32604,data/raw/camara09321/camara09321__20260825T090427Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara05324__20260825T091429Z,camara05324,,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,2026-08-25T09:14:29+00:00,,,,1280,720,be8d0721a6db585bb068b3113e2cb381d574ffff2e0c286f43a1030ebdb5df94,data/raw/camara05324/camara05324__20260825T091429Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara16304__20260825T091430Z,camara16304,,https://informo.madrid.es/cameras/Camara16304.jpg?v=76738,2026-08-25T09:14:30+00:00,,,,1280,720,1664d7aed78b537bfa3f9b16e41abca8a7084160bdc9680508fe800afaac43d7,data/raw/camara16304/camara16304__20260825T091430Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14302__20260825T091430Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T09:14:30+00:00,,,,1280,720,f08182cca8814b2e8484f5c4a1e49838ae7ce41a209805a30673b87ae5765f20,data/raw/camara14302/camara14302__20260825T091430Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T091430Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T09:14:30+00:00,,,,1280,720,d5c4bd62b527c6a54a30f8fd28051ce96c64db540b5bb0c5a60a946d573b9627,data/raw/camara14308/camara14308__20260825T091430Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T091431Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T09:14:31+00:00,,,,1280,720,8ecb20816b2e029aab89d27b63e297c1a89ef72553416ebaca3b4901b62cf7ac,data/raw/camara13311/camara13311__20260825T091431Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T091431Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T09:14:31+00:00,,,,1280,720,eb0c371a110d776c505fc70dcca81bd95f14756bbf110664565fc9ba702d9a97,data/raw/camara11315/camara11315__20260825T091431Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T091431Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T09:14:31+00:00,,,,1280,720,318d1a5e39e8f2f76b9b36124f5e8b783681e8df394ffac039c8e87074bff52c,data/raw/camara07306/camara07306__20260825T091431Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara09321__20260825T091431Z,camara09321,,https://informo.madrid.es/cameras/Camara09321.jpg?v=76738,2026-08-25T09:14:31+00:00,,,,1280,720,e7a260396d0a467c8a4665a24aee1b076ca94a11fac2034c562cf83e9c56f457,data/raw/camara09321/camara09321__20260825T091431Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara05324__20260825T092434Z,camara05324,,https://informo.madrid.es/cameras/Camara05324.jpg?v=76738,2026-08-25T09:24:34+00:00,,,,1280,720,bc33c803a29ebc6ba8422cecb9a01f77a57d82697183b13959c7b06aecbb845e,data/raw/camara05324/camara05324__20260825T092434Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara16304__20260825T092434Z,camara16304,,https://informo.madrid.es/cameras/Camara16304.jpg?v=76738,2026-08-25T09:24:34+00:00,,,,1280,720,f8e734674404d4185a3cd8ecd64236b95444b46fa71f66a9672c8fba1746cf6b,data/raw/camara16304/camara16304__20260825T092434Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14302__20260825T092434Z,camara14302,,https://informo.madrid.es/cameras/Camara14302.jpg?v=76738,2026-08-25T09:24:34+00:00,,,,1280,720,46cb4214f509a87d1c10f1f77aa38a9bc67307c30feda3556c0e7b3ea4881c6c,data/raw/camara14302/camara14302__20260825T092434Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara14308__20260825T092434Z,camara14308,,https://informo.madrid.es/cameras/Camara14308.jpg?v=76738,2026-08-25T09:24:34+00:00,,,,1280,720,0148b7eeccce391f459c8adfe67eee9d722c042b1562d5177085828588144245,data/raw/camara14308/camara14308__20260825T092434Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara13311__20260825T092435Z,camara13311,,https://informo.madrid.es/cameras/Camara13311.jpg?v=76738,2026-08-25T09:24:35+00:00,,,,1280,720,b237eb4909c42e3f8b68fddcb36159f55896c7ab08697fbcf5c5a4f98552fbd9,data/raw/camara13311/camara13311__20260825T092435Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara11315__20260825T092435Z,camara11315,,https://informo.madrid.es/cameras/Camara11315.jpg?v=76738,2026-08-25T09:24:35+00:00,,,,1280,720,ff81c5b39326f93682cea4122e178febc38e325389266e0e572984f886c92dc6,data/raw/camara11315/camara11315__20260825T092435Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
camara07306__20260825T092435Z,camara07306,,https://informo.madrid.es/cameras/Camara07306.jpg?v=76738,2026-08-25T09:24:35+00:00,,,,1280,720,7ba7fda903e3485b9f4ec520f37988ae875d3919300fb0aeba7e85e187eb500b,data/raw/camara07306/camara07306__20260825T092435Z.jpg,"Ayuntamiento de Madrid open data (informo.madrid.es KML; licence via the datos.madrid.es catalogue, with datos.gob.es as the official national fallback). data/source_resolution.json is the authoritative provenance record: see its verbatim terms-of-use snippets and the source that supplied them."
